"article_ID","article_title"
"2109","Due-Date Assignment for Wafer Fabrication Under Demand Variate Environment"
"2110","A general approach to advective–dispersive transport with multirate mass transfer"
"2111","FFT filter bank-based CFAR detection schemes"
"2112","The Kumaraswamy Pareto distribution"
"2113","A near-optimal probing strategy for workpiece localization"
"2114","Data-Driven Multi-Stage Scenario Tree Generation via Statistical Property and Distribution Matching"
"2115","[book]Modeling Financial Time Series with S-PLUS®"
"2116","The effect of system response time on visual search in Web pages"
"2117","A statistical method for evaluation quality of medical images: a case study in bit discarding and image compression."
"2118","How Do Playful People Play? Gendered and Racial Leisure Perspectives, Motives, and Preferences of College Students"
"2119","Impairments in impulse control in mice transgenic for the human FTDP-17 tauV337M mutation are exacerbated by age"
"2120","A compound trend renewal model for medical/professional liabilities"
"2121","Saving energy in network hosts with an application layer proxy: design and evaluation of new methods that utilize improved bloom filters"
"2122","Statistical Significance and Reproducibility of Tree-Ring Response Functions"
"2123","Temporal changes in the spatial pattern of disease rates incorporating known risk factors"
"2124","Marginal distribution of crossing time and renewal numbers related with two-state Erlang process"
"2125","The State-of-the-Art of Cost Uncertainty Analysis"
"2126","Bayesian item response theory: Statistical inference and power analysis"
"2127","Choice between competitive pairs of frequency models for use in hydrology: a review and some new results"
"2128","Study of intestinal absorption of calcium in patients with renal failure"
"2129","Interactions between Search Mechanisms in Conjunction Search"
"2130","Robust estimation of parameter for fractal inverse problem"
"2131","Combining Early Coagulation and Inflammatory Status Improves Prediction of Mortality in Burned and Nonburned Trauma Patients"
"2132","Antenna’s effects on a MIMO radar for angle estimation: A Cramer-Rao lower bound analysis"
"2133","Goodness-of-fit procedures for the evaluation and selection of log-linear models."
"2134","A Bayesian Incentive Compatible Mechanism for Fair Division"
"2135","On the UMVU estimators after using a normalizing transformation"
"2136","Comparing Two Examination Results using Means of Sample Means and Control Charts"
"2137","Confidence intervals for quantiles with standardized time series"
"2138","Energy-Efficient Distributed Power Allocation With Multiple Relays and Antenna Selection"
"2139","MAgnitude and PHase Thresholding (MAPHT) of noisy complex-valued magnetic resonance images."
"2140","The large deviation for the least squares estimator of nonlinear regression model based on WOD errors"
"2141","A Comparison of Kaplan-Meier Product Limit Estimation and Markov Process in Estimating Survival Time of A Cohort Of Dogs with Rabies"
"2142","Single Molecule Data Analysis: An Introduction"
"2143","Covariance fitting of highly-correlated data in lattice QCD"
"2144","Explorations in statistics: the assumption of normality"
"2145","Minimum Sample Size Ensuring Validity of Classical Confidence Intervals for Means of Skewed and Platykurtic Distributions"
"2146","Bayesian Inference for NASA Probabilistic Risk and Reliability Analysis"
"2147","Verification against perturbed analyses and observations"
"2148","A Multiscale Master-Slave Parallel Genetic Algorithm with Application to Groundwater Remediation Design."
"2149","Can plasma human pancreatic polypeptide be used to detect diseases of the exocrine pancreas"
"2150","When does an imperfect sampling frame produce more efficient estimators than a perfect frame"
"2151","Seventh Virial Coefficients for Hard Spheres and Hard Disks"
"2152","Efficient Estimation of Tighter Bounds for Worst Case Execution Time of Programs"
"2153","Mandatory Livestock Price Reporting, Market Transparency and Grid Price Dispersion"
"2154","Effective Search for a Buried Layer: An Approach to Experimental Design in Geophysics"
"2155","Model evaluation in statistical population reconstruction"
"2156","Interferometric Processing of SAR Data"
"2157","t-Statistics for Weighted Means in Credit Risk Modelling"
"2158","Induction of Decision Trees"
"2159","Matematiksel Istatistik ve Ekonometri Egitiminde Teori ve Uygulama Arasi Gerekli Kopru: Bilgisayar Uygulamali Basit Monte Carlo Deneyleri"
"2160","Designing to Mitigate Food Growing Failures in Space"
"2161","Computer Simulation Swindles, with Applications to Estimates of Location and Dispersion"
"2162","Structural evolution of cuboidal granular media"
"2163","A subset selection procedure for regression variables"
"2164","Physicians’ specialty choice and specialty income"
"2165","A new model for prediction of the age of onset and penetrance for Huntington's disease based on CAG length."
"2166","Oxidative stress and antioxidative defense in the skin of rats with thermal injury"
"2167","Information and Capital Asset Pricing"
"2168","SIMULATION-BASED MANUFACTURING ERROR SYNTHESIS: INPUT ANALYSIS AND VALIDATION"
"2169","Home Range Indices for the Hispid Cotton Rat (Sigmodon hispidus) in Northeastern Kansas"
"2170","Effects of natal experience on habitat selection when individuals make choices in groups: a multilevel analysis"
"2171","Probabilistic Interval-Valued Computation: Toward a Practical Surrogate for Statistics Inside CAD Tools"
"2172","A Decision-theoretic Approach to Adaptive Problem Solving"
"2173","Characterization of Transverse Cracking Spatial Variability Using LTPP Data for CRCP Design"
"2174","The Chi-Square Test of Significance"
"2175","A theoretical framework to evaluate different margin-setting methodologies"
"2176","Sentence Complexity and Working Memory Effects in Ambiguity Resolution"
"2177","Triply fuzzy function approximation for hierarchical Bayesian inference"
"2178","Bias Of The Cox Model Hazard Ratio"
"2179","Equivalence principle and gravitational redshift."
"2180","Component-Interleaved Receive MRC with Rotated Constellation for Signal Space Diversity"
"2181","Statistics in Semiconductor Test: Going beyond Yield"
"2182","Probabilistic projections of regional temperature and precipitation extending from observed time series"
"2183","Can a supernova be located by its neutrinos"
"2184","INCREASING AND INCREASING CONVEX BAYESIAN GRADUATION"
"2185","Correlation and regression analysis of the mean and standard deviation of samples of two from a gamma population"
"2186","Confounding of Gear Selectivity and the Natural Mortality Rate in Cases where the Former is a Nonmonotone Function of Age"
"2187","An effective two-stage simulated annealing algorithm for the minimum linear arrangement problem"
"2188","The Confidence Intervals in Computer Go"
"2189","A History of the Development of Craig's Theorem"
"2190","Kalman filter for singular and conditional state-space models when the system state and the observational error are correlated"
"2191","On roundoff error distributions in floating point and logarithmic arithmetic"
"2192","Thresholding complex magnetic resonance images using magnitude and Phase"
"2193","The value of tester accuracy"
"2194","ESTIMATING THE LIKELIHOOD OF FALSE-POSITIVE AND FALSE-NEGATIVE DECISIONS IN MASTERY TESTING: AN EMPIRICAL BAYES APPROACH"
"2195","The correlation-triggered adaptive variance scaling IDEA"
"2196","Target-specific control of nicotinic receptor expression at developing interneuronal synapses in chick."
"2197","The Equivalence of Maximum Likelihood and Weighted Least Squares Estimates in the Exponential Family"
"2198","Estimating the Probability of Traditional Copying, Conditional on Answer-Copying Statistics"
"2199","The influence of category coherence on inference about cross-classified entities"
"2200","A method for estimating the uncertainty of seismic velocities measured by refraction techniques"
"2201","Cultural affinity and mortgage discrimination"
"2202","Small steps to help improve the caliber of the reporting of statistics"
"2203","A hierarchical approach for fitting curves to response time measurements"
"2204","Time considerations in recovery analysis"
"2205","A framework for advanced video traces: evaluating visual quality for video transmission over lossy networks"
"2206","Statistical analysis of timing rules for high-speed synchronous VLSI systems"
"2207","Relation between the coefficients of simple and multiple regression models"
"2208","Why Choose One Level of Analysis? and Other Issues in Multilevel Research"
